Num Warps,Seed,Generation Time,Width,Height,Num Breaches,Num Portals,Density,Exploration,Map Linearity,Path Redundancy,Proximity to Danger,Average Room Size,Room Count
2,339762719,6.301025867462158,16,16,2,1,0.8421052631578947,0.16746411483253587,0.5225000000000001,0.8636363636363636,0.030303030303030304,0.2727272727272727,0.19298245614035087
2,94468420,7.0582005977630615,16,16,2,1,0.8421052631578947,0.10269576379974325,0.5623015873015872,0.926829268292683,0.032520325203252036,0.14634146341463414,0.35964912280701755
2,75780779,4.489224672317505,17,14,2,1,0.7818181818181819,0.20634920634920634,0.446969696969697,0.6428571428571429,0.17142857142857143,0.38392857142857145,0.12727272727272726
2,1345396087,19.641716718673706,17,16,2,1,0.8253968253968254,0.09333333333333334,0.5918803418803418,0.8888888888888888,0.04888888888888889,0.14444444444444443,0.35714285714285715
2,1642288606,5.190685749053955,16,14,2,1,0.8,0.20168067226890754,0.5178571428571428,0.8235294117647058,0.1568627450980392,0.29411764705882354,0.17
2,230154693,7.9481518268585205,18,14,2,1,0.775,0.1900161030595813,0.6113636363636364,0.8518518518518519,0.07407407407407407,0.2152777777777778,0.225
2,1328590783,18.57815718650818,18,16,2,1,0.8115942028985508,0.15811965811965814,0.5619791666666666,0.9230769230769231,0.017094017094017096,0.1794871794871795,0.2826086956521739
4,1343334524,8.179844617843628,18,14,3,2,0.775,0.1754385964912281,0.467948717948718,0.7894736842105263,0.11842105263157894,0.3059210526315789,0.15833333333333333
4,1123611839,20.290231227874756,17,16,3,2,0.8253968253968254,0.12272727272727274,0.5905982905982905,0.9090909090909091,0.03977272727272727,0.14772727272727273,0.3492063492063492
4,1371479709,19.392073392868042,18,16,3,2,0.8115942028985508,0.11673414304993253,0.648899371069182,0.9122807017543859,0.03508771929824561,0.12280701754385964,0.41304347826086957
4,558613620,5.355611085891724,17,14,3,2,0.7818181818181819,0.1875,0.6500000000000001,0.75,0.109375,0.3359375,0.14545454545454545
4,116865375,11.68507170677185,18,16,3,2,0.8115942028985508,0.08712121212121211,0.6192137320044296,0.9166666666666666,0.03125,0.14583333333333334,0.34782608695652173
4,293323629,5.11454963684082,17,14,3,2,0.7818181818181819,0.25,0.5294117647058824,0.875,0.05555555555555555,0.22395833333333334,0.21818181818181817
4,1658784729,5.145071029663086,17,14,3,2,0.7818181818181819,0.21481481481481482,0.4785714285714286,0.8333333333333334,0.09259259259259259,0.2986111111111111,0.16363636363636364
4,41892104,10.225300550460815,18,16,3,2,0.8115942028985508,0.15292712066905614,0.6697916666666668,0.8709677419354839,0.03225806451612903,0.22580645161290322,0.2246376811594203
4,1855055988,10.369583368301392,18,16,3,2,0.8115942028985508,0.14821428571428572,0.6358333333333334,0.9142857142857143,0.02857142857142857,0.2,0.2536231884057971
4,1881742629,4.421402215957642,16,14,3,2,0.8,0.2773109243697479,0.6114583333333333,0.8235294117647058,0.13725490196078433,0.29411764705882354,0.17
4,708130149,5.494023561477661,16,14,3,2,0.8,0.2807017543859649,0.6029411764705882,0.7894736842105263,0.09210526315789473,0.2631578947368421,0.19
4,1182066534,7.202838182449341,17,16,3,2,0.8253968253968254,0.1888888888888889,0.4272727272727273,0.8,0.13333333333333333,0.43333333333333335,0.11904761904761904
4,73083543,5.489359617233276,17,14,3,2,0.7818181818181819,0.13793103448275862,0.6572463768115943,0.8620689655172413,0.06896551724137931,0.1853448275862069,0.2636363636363636
4,1766256152,6.280190944671631,17,14,3,2,0.7818181818181819,0.2341269841269841,0.5543859649122806,0.875,0.027777777777777776,0.22395833333333334,0.21818181818181817
